"Day ","Items ","Note ","Amount "
"17","Human Resource Expense","Cash Payment - Staff Recruiting - Production","-30000"
"17","Marketing Expense","Cash Payment - Marketing Report Subscription","-20000"
"17","Salary Expense","Cash Payment - Salary Expense","-18364"
"17","Retail","Revenue - Retail Sales New York - Sparkling Wine","16077"
"17","Retail","Revenue - Retail Sales New York - Red Wine","33984"
"17","Retail","Revenue - Retail Sales New York - White Wine","19578"
"17","Retail","Revenue - Retail Sales Detroit - Sparkling Wine","14444"
"17","Retail","Revenue - Retail Sales Detroit - Red Wine","21780"
"17","Retail","Revenue - Retail Sales Detroit - White Wine","13804"
"17","Rental Expense","Cash Payment - Rental - Chicago","-4800"
"17","Rental Expense","Cash Payment - Rental - New York","-5360"
"17","Rental Expense","Cash Payment - Rental - Detroit","-2000"
"16","Sales E Commerce","Revenue - ECM SO ID: 913","12063"
"16","Procurement Finished Goods","Cash Payment - Procurement Finished Goods - PO ID: 1570 ","-92700"
"16","Procurement Finished Goods","Cash Payment - Procurement Finished Goods - PO ID: 1570 ","-109140"
"16","Procurement Finished Goods","Cash Payment - Procurement Finished Goods - PO ID: 1570 ","-124260"
"16","Procurement Finished Goods","Cash Payment - Procurement Finished Goods - PO ID: 1586 ","-92700"
"16","Procurement Finished Goods","Cash Payment - Procurement Finished Goods - PO ID: 1586 ","-109140"
"16","Procurement Finished Goods","Cash Payment - Procurement Finished Goods - PO ID: 1586 ","-124260"
"16","Marketing Expense","Cash Payment - Marketing Report Subscription","-20000"
"16","Salary Expense","Cash Payment - Salary Expense","-17664"
"16","Shipping Expense","Cash Payment - Shipping Expense - WEB SO : 1705","-148"
"16","Shipping Expense","Cash Payment - Shipping Expense - WEB SO : 1720","-178"
"16","Retail","Revenue - Retail Sales New York - Sparkling Wine","15272"
"16","Retail","Revenue - Retail Sales New York - Red Wine","33504"
"16","Retail","Revenue - Retail Sales New York - White Wine","19188"
"16","Retail","Revenue - Retail Sales Detroit - Sparkling Wine","13800"
"16","Retail","Revenue - Retail Sales Detroit - Red Wine","22140"
"16","Retail","Revenue - Retail Sales Detroit - White Wine","15624"
"16","Services","Revenue - Service Sales Order ID: 1160","150000"
"16","Rental Expense","Cash Payment - Rental - Chicago","-4800"
"16","Rental Expense","Cash Payment - Rental - New York","-5360"
"16","Rental Expense","Cash Payment - Rental - Detroit","-2000"
"15","Wholesales (B2B)","Revenue - B2B SO ID: 109","2804400"
"15","Penalty Expense","Cash Payment - Late penalty - B2B SO ID: 109","-40000"
"15","Marketing Expense","Cash Payment - Marketing Report Subscription","-20000"
"15","Salary Expense","Cash Payment - Salary Expense","-17664"
"15","Retail","Revenue - Retail Sales Detroit - Sparkling Wine","11644"
"15","Retail","Revenue - Retail Sales Detroit - White Wine","11139"
"15","Rental Expense","Cash Payment - Rental - Chicago","-4800"
"15","Rental Expense","Cash Payment - Rental - New York","-5360"
"15","Rental Expense","Cash Payment - Rental - Detroit","-2000"
"14","Human Resource Expense","Counselled","-2000"
"14","Marketing Expense","Cash Payment - Marketing Report Subscription","-20000"
"14","Salary Expense","Cash Payment - Salary Expense","-17664"
"14","Retail","Revenue - Retail Sales New York - Sparkling Wine","28977"
"14","Retail","Revenue - Retail Sales Detroit - Sparkling Wine","53259"
"14","Retail","Revenue - Retail Sales Detroit - Red Wine","75240"
"14","Retail","Revenue - Retail Sales Detroit - White Wine","61852"
"14","Rental Expense","Cash Payment - Rental - Chicago","-4800"
"14","Rental Expense","Cash Payment - Rental - New York","-5360"
"14","Rental Expense","Cash Payment - Rental - Detroit","-2000"
"13","Human Resource Expense","Counselled","-2000"
"13","Marketing Expense","Cash Payment - Marketing Report Subscription","-20000"
"13","Salary Expense","Cash Payment - Salary Expense","-17664"
"13","Shipping Expense","Cash Payment - Shipping Expense - WEB SO : 913","-121"
"13","Retail","Revenue - Retail Sales New York - Sparkling Wine","63726"
"13","Retail","Revenue - Retail Sales Detroit - Sparkling Wine","53792"
"13","Retail","Revenue - Retail Sales Detroit - Red Wine","83952"
"13","Retail","Revenue - Retail Sales Detroit - White Wine","55413"
"13","Rental Expense","Cash Payment - Rental - Chicago","-4800"
"13","Rental Expense","Cash Payment - Rental - New York","-5360"
"13","Rental Expense","Cash Payment - Rental - Detroit","-2000"
"12","Human Resource Expense","Counselled","-2000"
"12","Marketing Expense","Cash Payment - Marketing Report Subscription","-20000"
"12","Salary Expense","Cash Payment - Salary Expense","-17664"
"12","Retail","Revenue - Retail Sales New York - Sparkling Wine","60840"
"12","Retail","Revenue - Retail Sales New York - White Wine","7380"
"12","Retail","Revenue - Retail Sales Detroit - Sparkling Wine","52849"
"12","Retail","Revenue - Retail Sales Detroit - Red Wine","80388"
"12","Retail","Revenue - Retail Sales Detroit - White Wine","56353"
"12","Rental Expense","Cash Payment - Rental - Chicago","-4800"
"12","Rental Expense","Cash Payment - Rental - New York","-5360"
"12","Rental Expense","Cash Payment - Rental - Detroit","-2000"
"11","Procurement Finished Goods","Cash Payment - Procurement Finished Goods - PO ID: 1027 ","-127260"
"11","Procurement Finished Goods","Cash Payment - Procurement Finished Goods - PO ID: 1027 ","-264180"
"11","Overdraft","","1250000"
"11","Procurement Finished Goods","Cash Payment - Procurement Finished Goods - PO ID: 1027 ","-180348"
"11","Procurement Finished Goods","Cash Payment - Procurement Finished Goods - PO ID: 1043 ","-85680"
"11","Procurement Finished Goods","Cash Payment - Procurement Finished Goods - PO ID: 1043 ","-106624"
"11","Procurement Finished Goods","Cash Payment - Procurement Finished Goods - PO ID: 1043 ","-114912"
"11","Human Resource Expense","Counselled","-2000"
"11","Marketing Expense","Cash Payment - Marketing Report Subscription","-20000"
"11","Salary Expense","Cash Payment - Salary Expense","-17448"
"11","Retail","Revenue - Retail Sales New York - Sparkling Wine","61737"
"11","Overdraft","Repayment","-625000"
"11","Retail","Revenue - Retail Sales New York - Red Wine","82656"
"11","Retail","Revenue - Retail Sales New York - White Wine","81585"
"11","Retail","Revenue - Retail Sales Detroit - Sparkling Wine","48462"
"11","Retail","Revenue - Retail Sales Detroit - Red Wine","73876"
"11","Retail","Revenue - Retail Sales Detroit - White Wine","56259"
"11","Services","Revenue - Service Sales Order ID: 641","90000"
"11","Overdraft","Repayment","-625000"
"11","Rental Expense","Cash Payment - Rental - Chicago","-4800"
"11","Rental Expense","Cash Payment - Rental - New York","-5360"
"11","Rental Expense","Cash Payment - Rental - Detroit","-2000"
"10","Wholesales (B2B)","Revenue - B2B SO ID: 197","708000"
"10","Human Resource Expense","Counselled","-2000"
"10","Procurement Finished Goods","Cash Payment - Procurement Finished Goods - PO ID: 1031 ","-84840"
"10","Procurement Finished Goods","Cash Payment - Procurement Finished Goods - PO ID: 1031 ","-105672"
"10","Procurement Finished Goods","Cash Payment - Procurement Finished Goods - PO ID: 1031 ","-120232"
"10","Marketing Expense","Cash Payment - Marketing Report Subscription","-20000"
"10","Salary Expense","Cash Payment - Salary Expense","-16800"
"10","Retail","Revenue - Retail Sales New York - Sparkling Wine","73392"
"10","Overdraft","Repayment","-625000"
"10","Retail","Revenue - Retail Sales New York - Red Wine","161568"
"10","Retail","Revenue - Retail Sales New York - White Wine","97817"
"10","Retail","Revenue - Retail Sales Detroit - Sparkling Wine","26496"
"10","Retail","Revenue - Retail Sales Detroit - White Wine","43935"
"10","Rental Expense","Cash Payment - Rental - Chicago","-4800"
"10","Rental Expense","Cash Payment - Rental - New York","-5360"
"10","Rental Expense","Cash Payment - Rental - Detroit","-2000"
"9","Marketing Expense","Cash Payment - Marketing Report Subscription","-20000"
"9","Salary Expense","Cash Payment - Salary Expense","-16800"
"9","Retail","Revenue - Retail Sales New York - Sparkling Wine","16008"
"9","Retail","Revenue - Retail Sales New York - White Wine","19488"
"9","Retail","Revenue - Retail Sales Detroit - Sparkling Wine","13128"
"9","Retail","Revenue - Retail Sales Detroit - Red Wine","18603"
"9","Retail","Revenue - Retail Sales Detroit - White Wine","14065"
"9","Interest Expense ","Cash Payment - Interest - For Overdraft","-1027"
"9","Rental Expense","Cash Payment - Rental - Chicago","-4800"
"9","Rental Expense","Cash Payment - Rental - New York","-5360"
"9","Rental Expense","Cash Payment - Rental - Detroit","-2000"
"8","Marketing Expense","Cash Payment - Marketing Report Subscription","-20000"
"8","Salary Expense","Cash Payment - Salary Expense","-16800"
"8","Retail","Revenue - Retail Sales New York - Sparkling Wine","15768"
"8","Retail","Revenue - Retail Sales New York - White Wine","19285"
"8","Retail","Revenue - Retail Sales Detroit - Sparkling Wine","14016"
"8","Retail","Revenue - Retail Sales Detroit - Red Wine","19278"
"8","Retail","Revenue - Retail Sales Detroit - White Wine","14065"
"8","Interest Expense ","Cash Payment - Interest - For Overdraft","-1027"
"8","Rental Expense","Cash Payment - Rental - Chicago","-4800"
"8","Rental Expense","Cash Payment - Rental - New York","-5360"
"8","Rental Expense","Cash Payment - Rental - Detroit","-2000"
"7","Procurement Finished Goods","Cash Payment - Procurement Finished Goods - PO ID: 400 ","-708000"
"7","Overdraft","","1250000"
"7","Procurement Finished Goods","Cash Payment - Procurement Finished Goods - PO ID: 400 ","-2599200"
"7","Human Resource Expense","Counselled","-2000"
"7","Marketing Expense","Cash Payment - Marketing Report Subscription","-20000"
"7","Salary Expense","Cash Payment - Salary Expense","-16800"
"7","Retail","Revenue - Retail Sales New York - Sparkling Wine","15480"
"7","Overdraft","Repayment","-625000"
"7","Retail","Revenue - Retail Sales New York - Red Wine","3537"
"7","Retail","Revenue - Retail Sales New York - White Wine","20039"
"7","Retail","Revenue - Retail Sales Detroit - Sparkling Wine","13416"
"7","Retail","Revenue - Retail Sales Detroit - Red Wine","19575"
"7","Retail","Revenue - Retail Sales Detroit - White Wine","14993"
"7","Interest Expense ","Cash Payment - Interest - For Overdraft","-1027"
"7","Rental Expense","Cash Payment - Rental - Chicago","-4800"
"7","Rental Expense","Cash Payment - Rental - New York","-5360"
"7","Rental Expense","Cash Payment - Rental - Detroit","-2000"
"6","Human Resource Expense","Counselled","-2000"
"6","Marketing Expense","Cash Payment - Marketing Report Subscription","-20000"
"6","Salary Expense","Cash Payment - Salary Expense","-16800"
"6","Retail","Revenue - Retail Sales New York - Sparkling Wine","14640"
"6","Retail","Revenue - Retail Sales New York - Red Wine","32103"
"6","Retail","Revenue - Retail Sales New York - White Wine","19778"
"6","Retail","Revenue - Retail Sales Detroit - Sparkling Wine","13080"
"6","Retail","Revenue - Retail Sales Detroit - Red Wine","18549"
"6","Retail","Revenue - Retail Sales Detroit - White Wine","14645"
"6","Rental Expense","Cash Payment - Rental - Chicago","-4800"
"6","Rental Expense","Cash Payment - Rental - New York","-5360"
"6","Rental Expense","Cash Payment - Rental - Detroit","-2000"
"5","Human Resource Expense","Counselled","-2000"
"5","Marketing Expense","Cash Payment - Marketing Report Subscription","-20000"
"5","Salary Expense","Cash Payment - Salary Expense","-16800"
"5","Retail","Revenue - Retail Sales New York - Sparkling Wine","14496"
"5","Retail","Revenue - Retail Sales New York - Red Wine","34047"
"5","Retail","Revenue - Retail Sales New York - White Wine","19401"
"5","Retail","Revenue - Retail Sales Detroit - Sparkling Wine","14088"
"5","Retail","Revenue - Retail Sales Detroit - Red Wine","19818"
"5","Retail","Revenue - Retail Sales Detroit - White Wine","14210"
"5","Rental Expense","Cash Payment - Rental - Chicago","-4800"
"5","Rental Expense","Cash Payment - Rental - New York","-5360"
"5","Rental Expense","Cash Payment - Rental - Detroit","-2000"
"4","Human Resource Expense","Counselled","-2000"
"4","Marketing Expense","Cash Payment - Marketing Report Subscription","-20000"
"4","Salary Expense","Cash Payment - Salary Expense","-16800"
"4","Retail","Revenue - Retail Sales New York - Sparkling Wine","16536"
"4","Retail","Revenue - Retail Sales New York - Red Wine","34742"
"4","Retail","Revenue - Retail Sales New York - White Wine","19902"
"4","Retail","Revenue - Retail Sales Detroit - Sparkling Wine","14352"
"4","Retail","Revenue - Retail Sales Detroit - Red Wine","20793"
"4","Retail","Revenue - Retail Sales Detroit - White Wine","15252"
"4","Rental Expense","Cash Payment - Rental - Chicago","-4800"
"4","Rental Expense","Cash Payment - Rental - New York","-5360"
"4","Rental Expense","Cash Payment - Rental - Detroit","-2000"
"3","Procurement Finished Goods","Cash Payment - Procurement Finished Goods - PO ID: 192 ","-75000"
"3","Procurement Finished Goods","Cash Payment - Procurement Finished Goods - PO ID: 192 ","-85000"
"3","Procurement Finished Goods","Cash Payment - Procurement Finished Goods - PO ID: 192 ","-95000"
"3","Procurement Finished Goods","Cash Payment - Procurement Finished Goods - PO ID: 198 ","-75000"
"3","Procurement Finished Goods","Cash Payment - Procurement Finished Goods - PO ID: 198 ","-85000"
"3","Procurement Finished Goods","Cash Payment - Procurement Finished Goods - PO ID: 198 ","-95000"
"3","Marketing Expense","Cash Payment - Marketing Report Subscription","-20000"
"3","Salary Expense","Cash Payment - Salary Expense","-16800"
"3","Retail","Revenue - Retail Sales New York - Sparkling Wine","15678"
"3","Retail","Revenue - Retail Sales New York - Red Wine","35409"
"3","Retail","Revenue - Retail Sales New York - White Wine","19499"
"3","Retail","Revenue - Retail Sales Detroit - Sparkling Wine","13572"
"3","Retail","Revenue - Retail Sales Detroit - Red Wine","21286"
"3","Retail","Revenue - Retail Sales Detroit - White Wine","15841"
"3","Rental Expense","Cash Payment - Rental - Chicago","-4800"
"3","Rental Expense","Cash Payment - Rental - New York","-5360"
"3","Rental Expense","Cash Payment - Rental - Detroit","-2000"
"2","Human Resource Expense","Cash Payment - Staff Recruiting - Chicago","-60000"
"2","Human Resource Expense","Cash Payment - Staff Recruiting - New York","-60000"
"2","Human Resource Expense","Cash Payment - Staff Recruiting - Detroit","-60000"
"2","Marketing Expense","Cash Payment - Marketing Report Subscription","-20000"
"2","Salary Expense","Cash Payment - Salary Expense","-16800"
"2","Rental Expense","Cash Payment - Rental - Chicago","-4800"
"2","Rental Expense","Cash Payment - Rental - New York","-5360"
"2","Rental Expense","Cash Payment - Rental - Detroit","-2000"
"1","Salary Expense","Cash Payment - Salary Expense","-12600"
"0","Paid-In Capital"," Cash","3500000"
